Time(Epoch),Time(seconds),Load Cell (lbf),Run Tank Pressure (psig),Combustion Chamber Pressure (psig),Supply Tank Pressure (psig)
3716132542.303,94.9320001602173,-81.738893,762.585442,-0.114038,873.052845
3716132542.332,94.9609999656677,-85.8055,762.041748,-0.377169,872.789934
3716132542.361,94.9900002479553,-87.161009,762.374973,-0.956061,872.474441
3716132542.392,95.0210003852844,-89.872067,762.392548,0.043843,872.281675
3716132542.421,95.0500001907349,-83.094442,762.620538,0.254352,872.807496
3716132542.453,95.0820002555847,-82.416648,762.655581,0.342064,873.122989
3716132542.483,95.1119999885559,-85.127706,762.094366,-0.377169,872.912661
3716132542.513,95.1420001983643,-87.838804,762.445165,-0.692923,872.334257
3716132542.544,95.1730003356934,-89.872067,762.936241,-0.622755,872.509566
3716132542.574,95.2030000686646,-83.772197,762.497782,-0.078947,872.719789
3716132542.604,95.2330002784729,-85.127706,762.708198,0.394687,872.772371
3716132542.633,95.2620000839233,-79.70559,762.673155,-0.00878,873.350775
3716132542.663,95.2920002937317,-85.127706,762.357452,-0.394708,872.965243
3716132542.692,95.3210000991821,-91.227616,762.918667,-0.00878,872.281675
3716132542.721,95.3500003814697,-84.449951,763.164232,-0.342085,873.105427
3716132542.751,95.3800001144409,-82.416648,762.269739,-0.16666,873.035282
3716132542.782,95.41100025177,-86.483255,762.094366,0.078926,873.017825
3716132542.811,95.4400000572205,-89.194313,762.497782,-0.499959,872.684769
3716132542.842,95.4710001945496,-87.838804,762.1996,-0.307002,872.807496
3716132542.873,95.5020003318787,-83.772197,763.111615,0.096471,873.070407
3716132542.903,95.5320000648499,-82.416648,762.497782,0.482399,872.912661
3716132542.933,95.5620002746582,-86.483255,762.304835,-0.184205,873.035282
3716132542.962,95.5910000801086,-87.161009,762.287313,-0.622755,873.035282
3716132542.993,95.6220002174377,-89.872067,762.708198,-0.447336,872.141491
3716132543.023,95.6519999504089,-83.772197,762.813433,0.131555,872.789934
3716132543.052,95.6810002326965,-81.738893,763.111615,0.394687,872.860079
3716132543.083,95.7120003700256,-83.772197,762.655581,0.096471,873.263173
3716132543.112,95.7410001754761,-85.127706,762.006705,-0.798181,873.140446
3716132543.141,95.7699999809265,-89.872067,762.901146,-0.377169,872.930118
3716132543.171,95.8000001907349,-86.483255,762.760815,0.359603,872.842516
3716132543.201,95.8300004005432,-81.738893,762.42759,-0.131576,872.789934
3716132543.231,95.8600001335144,-86.483255,762.462686,-0.605217,872.754914
3716132543.262,95.8910002708435,-85.8055,762.392548,-0.552588,873.070407
3716132543.292,95.9210000038147,-89.872067,762.708198,0.1491,872.351819
3716132543.322,95.951000213623,-83.094442,763.076519,-0.254373,872.877535
3716132543.352,95.9810004234314,-81.061139,762.497782,0.464854,872.9827
3716132543.381,96.0100002288818,-86.483255,762.831007,-0.359624,872.895098
3716132543.411,96.039999961853,-90.549861,762.725772,-0.184205,872.632187
3716132543.441,96.0700001716614,-87.161009,762.918667,0.008759,872.579605
3716132543.47,96.0989999771118,-83.094442,762.462686,-0.096492,872.807496
3716132543.499,96.1280002593994,-84.449951,762.883624,-0.131576,873.193028
3716132543.53,96.1590003967285,-86.483255,762.550399,-0.00878,872.702332
3716132543.561,96.1900000572205,-89.872067,762.392548,-0.763097,872.597168
3716132543.59,96.2190003395081,-83.094442,763.058997,-0.131576,872.702332
3716132543.62,96.2490000724793,-83.094442,762.708198,0.1491,872.94768
3716132543.652,96.2810001373291,-81.738893,762.77839,0.289435,873.035282
3716132543.681,96.3100004196167,-86.483255,762.550399,-0.377169,873.052845
3716132543.712,96.3410000801087,-88.516558,762.655581,-0.780635,872.9827
3716132543.742,96.371000289917,-90.549861,762.410069,-0.377169,872.421858
3716132543.77,96.3990001678467,-81.738893,762.813433,-0.149121,872.719789
3716132543.799,96.4279999732971,-80.383384,762.42759,-0.570133,873.403357
3716132543.831,96.460000038147,-87.838804,762.638059,-0.517504,872.930118
3716132543.86,96.4890003204346,-89.872067,762.567921,-0.570133,872.9827
3716132543.891,96.5199999809265,-87.161009,763.00638,-0.570133,872.456984
3716132543.921,96.5500001907349,-84.449951,762.708198,0.377148,872.737352
3716132543.951,96.5800004005432,-80.383384,762.445165,0.078926,873.210591
3716132543.98,96.6090002059937,-87.161009,762.269739,-0.32454,872.9827
3716132544.009,96.6380000114441,-89.872067,762.936241,-0.236827,873.000262
3716132544.04,96.6690001487732,-83.772197,762.515303,-0.271911,872.789934
3716132544.072,96.7010002136231,-84.449951,762.743294,-0.587671,872.807496
3716132544.104,96.7330002784729,-83.094442,762.690677,0.42977,872.912661
3716132544.135,96.764000415802,-79.70559,762.638059,-0.114038,873.385795
3716132544.165,96.7940001487732,-87.838804,762.515303,-0.078947,872.702332
3716132544.195,96.8240003585816,-87.161009,762.567921,-0.429791,872.94768
3716132544.226,96.8550000190735,-89.194313,762.550399,-0.219289,872.351819
3716132544.255,96.8840003013611,-83.772197,762.725772,0.184184,872.772371
3716132544.286,96.914999961853,-81.738893,762.392548,0.061388,873.140446
3716132544.316,96.9450001716614,-87.161009,762.462686,-0.32454,872.842516
3716132544.345,96.9739999771118,-88.516558,762.77839,-0.6403,872.719789
3716132544.375,97.0040001869202,-92.583165,762.760815,0.131555,872.562148
3716132544.406,97.0350003242493,-85.127706,763.164232,-0.114038,872.807496
3716132544.435,97.0640001296997,-82.416648,762.11194,0.27189,873.000262
3716132544.465,97.0940003395081,-85.127706,762.567921,-0.359624,872.719789
3716132544.493,97.1220002174377,-90.549861,762.445165,-0.043864,872.456984
3716132544.522,97.1510000228882,-85.8055,763.058997,-0.412253,872.824953
3716132544.553,97.1820001602173,-83.094442,762.585442,0.412232,873.087864
3716132544.584,97.2130002975464,-81.061139,762.971284,0.236806,873.683831
3716132544.613,97.2420001029968,-85.8055,762.304835,-0.16666,872.877535
3716132544.643,97.2720003128052,-90.549861,762.515303,-0.307002,872.702332
3716132544.672,97.3010001182556,-83.094442,762.515303,-0.359624,872.719789
3716132544.701,97.3300004005432,-81.061139,762.497782,-0.00878,873.210591
3716132544.731,97.3600001335144,-85.8055,762.269739,-0.078947,872.754914
3716132544.762,97.3910002708435,-86.483255,762.024227,0.096471,873.175572
3716132544.79,97.4190001487732,-90.549861,762.42759,-0.307002,872.281675
3716132544.821,97.4500002861023,-83.772197,763.129136,-0.289456,873.070407
3716132544.852,97.4810004234314,-83.772197,762.638059,-0.078947,873.175572
3716132544.882,97.5110001564026,-84.449951,762.77839,0.236806,872.912661
3716132544.911,97.539999961853,-87.838804,762.357452,-0.692923,872.754914
3716132544.941,97.5700001716614,-88.516558,762.33993,-0.377169,872.527023
3716132544.972,97.6010003089905,-83.094442,763.023902,0.324519,872.860079
3716132545.001,97.6300001144409,-81.738893,762.813433,0.447315,873.280736
3716132545.031,97.6600003242493,-86.483255,762.410069,0.131555,873.122989
3716132545.061,97.6900000572205,-87.161009,762.462686,0.026304,872.9827
3716132545.092,97.7210001945496,-90.549861,762.77839,-0.219289,872.912661
3716132545.122,97.7510004043579,-85.127706,763.392222,-0.201744,872.94768
3716132545.152,97.7810001373291,-83.772197,762.602964,0.254352,873.193028
3716132545.182,97.8110003471375,-81.738893,762.690677,0.026304,873.42092
3716132545.211,97.8400001525879,-87.161009,762.42759,-0.32454,873.228154
3716132545.239,97.8680000305176,-85.127706,762.883624,0.043843,872.912661
3716132545.271,97.9000000953674,-84.449951,763.00638,-0.184205,873.140446
3716132545.301,97.9300003051758,-81.738893,762.480208,0.026304,873.210591
3716132545.333,97.9620003700256,-85.127706,762.567921,0.008759,872.842516
3716132545.363,97.9920001029968,-86.483255,761.954088,-0.131576,872.824953
3716132545.394,98.0230002403259,-91.227616,762.953763,-0.48242,872.544585
3716132545.424,98.0529999732971,-83.772197,762.550399,0.184184,873.035282
3716132545.456,98.085000038147,-83.094442,762.585442,-0.32454,872.965243
3716132545.485,98.1140003204346,-84.449951,762.234696,0.061388,873.000262
3716132545.516,98.1449999809265,-85.127706,762.497782,-0.289456,873.298193
3716132545.545,98.1740002632141,-87.161009,762.480208,-0.026325,872.544585
3716132545.574,98.2030000686646,-85.8055,762.936241,-0.464875,872.772371
3716132545.603,98.2320003509522,-84.449951,763.164232,0.394687,873.035282
3716132545.633,98.2620000839233,-83.094442,763.00638,0.359603,873.42092
3716132545.661,98.289999961853,-87.838804,762.848528,-0.219289,872.860079
3716132545.689,98.3180003166199,-85.8055,762.532825,-0.254373,872.912661
3716132545.721,98.3500003814697,-85.127706,763.023902,-0.149121,872.544585
3716132545.751,98.3800001144409,-83.094442,762.813433,0.1491,873.140446
3716132545.781,98.4100003242493,-87.161009,762.532825,-0.307002,872.895098
3716132545.812,98.4409999847412,-86.483255,762.445165,-0.394708,873.122989
3716132545.842,98.4710001945496,-87.838804,762.971284,-0.745552,872.562148
3716132545.874,98.5030002593994,-85.8055,762.708198,-0.377169,872.860079
3716132545.902,98.5310001373291,-85.127706,762.971284,0.377148,872.754914
3716132545.933,98.5620002746582,-79.027835,762.462686,0.131555,873.455939
3716132545.962,98.5910000801086,-85.8055,762.024227,-0.16666,873.017825
3716132545.991,98.6200003623963,-89.872067,762.532825,-0.236827,872.860079
3716132546.021,98.6500000953674,-83.094442,763.409744,0.517483,873.087864
3716132546.052,98.6810002326965,-80.383384,762.480208,0.043843,873.42092
3716132546.084,98.7130002975464,-81.061139,762.357452,-0.236827,873.333318
3716132546.114,98.7430000305176,-85.127706,762.269739,-0.219289,872.9827
3716132546.142,98.7710003852844,-91.227616,762.357452,-0.114038,872.807496
3716132546.171,98.8000001907349,-84.449951,763.304509,-0.219289,872.772371
3716132546.2,98.8289999961853,-82.416648,762.532825,0.236806,873.087864
3716132546.232,98.8610000610352,-83.094442,762.585442,0.043843,873.333318
3716132546.261,98.8900003433228,-86.483255,762.480208,-0.236827,872.895098
3716132546.291,98.920000076294,-89.194313,762.813433,-0.342085,872.421858
3716132546.321,98.9500002861023,-87.161009,762.848528,0.236806,872.789934
3716132546.351,98.9800000190735,-81.061139,763.129136,0.412232,873.087864
3716132546.381,99.0100002288818,-85.8055,763.23437,-0.429791,873.228154
3716132546.411,99.039999961853,-89.194313,762.918667,-0.780635,872.807496
3716132546.44,99.0690002441406,-89.194313,762.883624,-0.00878,872.632187
3716132546.47,99.0989999771118,-85.127706,763.374648,0.184184,873.017825
3716132546.502,99.1310000419617,-83.094442,762.77839,-0.043864,873.228154
3716132546.534,99.1630001068115,-82.416648,762.638059,-0.026325,873.42092
3716132546.565,99.1940002441406,-85.127706,762.42759,-0.32454,873.035282
3716132546.596,99.2250003814697,-85.8055,762.655581,-0.201744,872.737352
3716132546.626,99.2550001144409,-90.549861,762.357452,-0.32454,872.509566
3716132546.655,99.2840003967285,-83.094442,762.673155,-0.184205,872.9827
3716132546.685,99.3140001296997,-81.061139,762.42759,0.377148,873.280736
3716132546.714,99.3430004119873,-85.8055,762.743294,-0.552588,873.333318
3716132546.745,99.3740000724793,-87.838804,762.392548,-0.149121,872.860079
3716132546.774,99.4030003547669,-89.872067,762.848528,0.043843,872.807496
3716132546.803,99.4320001602173,-83.772197,763.023902,-0.131576,872.807496
3716132546.832,99.4609999656677,-81.738893,762.86605,0.008759,873.473502
3716132546.863,99.4920001029968,-87.161009,762.392548,0.201723,872.789934
3716132546.893,99.5220003128052,-89.194313,762.673155,-0.798181,872.772371
3716132546.922,99.5510001182556,-84.449951,762.743294,-0.429791,872.912661
3716132546.953,99.5820002555847,-81.738893,763.146657,-0.236827,872.94768
3716132546.985,99.6140003204346,-82.416648,762.813433,0.236806,873.508522
3716132547.014,99.643000125885,-85.8055,762.602964,-0.359624,872.912661
3716132547.043,99.6720004081726,-87.838804,762.480208,-0.763097,872.9827
3716132547.072,99.701000213623,-85.127706,763.322031,0.306974,873.035282
3716132547.103,99.7320003509521,-83.772197,762.655581,0.026304,872.965243
3716132547.131,99.7600002288818,-84.449951,763.216849,0.11401,873.122989
3716132547.161,99.789999961853,-87.838804,762.234696,-0.517504,873.052845
3716132547.19,99.8190002441406,-91.90537,762.322356,-0.32454,872.527023
3716132547.221,99.8500003814697,-83.094442,763.146657,0.078926,872.754914
3716132547.251,99.8800001144409,-83.094442,762.550399,-0.184205,873.140446
3716132547.281,99.9100003242493,-82.416648,762.690677,-0.096492,873.350775
3716132547.311,99.9400000572205,-87.161009,762.480208,-0.780635,872.737352
3716132547.34,99.9690003395081,-88.516558,762.620538,-0.307002,872.579605
3716132547.371,100,-83.094442,762.953763,-0.342085,873.052845
3716132547.4,100.029000282288,-83.094442,762.795911,0.535022,873.385795
3716132547.433,100.062000274658,-85.127706,762.462686,-0.289456,873.561104
3716132547.462,100.091000080109,-86.483255,762.585442,0.1491,872.877535
3716132547.493,100.122000217438,-87.838804,762.497782,-0.184205,873.052845
3716132547.52,100.149000167847,-86.483255,763.251892,-0.236827,873.000262
3716132547.551,100.180000305176,-82.416648,762.848528,-0.114038,873.070407
3716132547.582,100.210999965668,-85.127706,762.585442,-0.114038,873.245611
3716132547.611,100.240000247955,-87.838804,762.33993,-0.535049,872.895098
3716132547.64,100.269000053406,-88.516558,762.708198,-0.447336,872.824953
3716132547.671,100.300000190735,-86.483255,763.23437,0.412232,872.895098
3716132547.701,100.330000400543,-79.70559,762.42759,0.008759,873.087864
3716132547.732,100.361000061035,-80.383384,763.111615,0.11401,873.490959
3716132547.76,100.389000415802,-87.838804,762.760815,-0.622755,872.737352
3716132547.79,100.419000148773,-88.516558,762.602964,-0.254373,872.509566
3716132547.822,100.451000213623,-85.127706,762.725772,-0.499959,872.667207
3716132547.852,100.481000423431,-83.094442,762.550399,-0.236827,873.017825
3716132547.881,100.510000228882,-81.738893,762.673155,-0.131576,873.438377
3716132547.914,100.543000221252,-85.8055,762.287313,-0.149121,873.122989
3716132547.942,100.571000099182,-89.872067,762.655581,-0.815719,872.965243
3716132547.972,100.60100030899,-87.161009,763.041423,-0.307002,872.684769
3716132548.004,100.63300037384,-84.449951,763.076519,-0.271911,873.087864
3716132548.032,100.66100025177,-81.061139,762.567921,-0.499959,873.403357
3716132548.066,100.695000171661,-86.483255,762.497782,-0.16666,873.000262
3716132548.096,100.72500038147,-85.127706,762.813433,-0.026325,873.087864
3716132548.125,100.75400018692,-88.516558,762.725772,-0.517504,872.719789
3716132548.156,100.785000324249,-83.772197,762.883624,-0.377169,872.912661
3716132548.187,100.815999984741,-83.772197,763.497457,0.412232,873.228154
3716132548.216,100.845000267029,-84.449951,762.77839,0.552567,873.210591
3716132548.247,100.876000404358,-86.483255,762.392548,0.008759,873.122989
3716132548.279,100.907999992371,-85.8055,762.848528,-0.499959,873.403357
3716132548.308,100.937000274658,-90.549861,763.129136,-0.517504,872.684769
3716132548.336,100.965000152588,-84.449951,763.409744,0.166639,872.754914
3716132548.366,100.995000362396,-80.383384,762.550399,-0.00878,873.526084
3716132548.395,101.024000167847,-86.483255,762.550399,-0.394708,873.070407
3716132548.426,101.055000305176,-90.549861,762.936241,-0.587671,873.017825
3716132548.457,101.085999965668,-87.838804,762.936241,0.289435,872.789934
3716132548.485,101.114000320435,-85.127706,763.00638,0.078926,872.965243
3716132548.514,101.143000125885,-82.416648,762.655581,-0.359624,873.42092
3716132548.543,101.172000408173,-88.516558,762.602964,-0.48242,873.052845
3716132548.572,101.201000213623,-85.127706,763.164232,0.026304,873.368338
3716132548.603,101.232000350952,-83.094442,763.304509,0.096471,872.860079
3716132548.633,101.262000083923,-81.061139,762.848528,-0.00878,873.438377
3716132548.663,101.292000293732,-87.161009,762.988806,-0.570133,873.228154
3716132548.692,101.321000099182,-88.516558,762.462686,-0.535049,872.9827
3716132548.722,101.35100030899,-85.8055,763.286988,-0.570133,873.087864
3716132548.75,101.37900018692,-82.416648,763.058997,0.078926,873.175572
3716132548.781,101.410000324249,-83.094442,762.708198,0.078926,873.613686
3716132548.81,101.4390001297,-87.838804,762.690677,-0.798181,873.350775
3716132548.841,101.470000267029,-88.516558,762.725772,0.026304,873.280736
3716132548.87,101.499000072479,-83.094442,762.883624,-0.377169,873.193028
3716132548.903,101.53200006485,-82.416648,762.918667,0.289435,873.245611
3716132548.932,101.561000347137,-79.70559,762.86605,-0.342085,873.648705
3716132548.961,101.590000152588,-87.838804,762.217121,-0.078947,873.175572
3716132548.992,101.621000289917,-89.194313,762.86605,-0.394708,872.965243
3716132549.02,101.649000167847,-84.449951,763.111615,-0.114038,872.754914
3716132549.052,101.681000232697,-85.127706,763.023902,-0.114038,872.9827
3716132549.084,101.713000297546,-79.70559,762.86605,0.078926,873.455939
3716132549.117,101.746000289917,-81.061139,762.813433,-0.078947,873.350775
3716132549.145,101.774000167847,-86.483255,762.33993,-0.096492,873.087864
3716132549.174,101.802999973297,-89.194313,762.918667,-0.289456,873.052845
3716132549.203,101.832000255585,-83.772197,762.936241,-0.078947,873.087864
3716132549.233,101.861999988556,-79.70559,762.831007,0.061388,873.42092
3716132549.262,101.891000270844,-87.161009,762.567921,-0.184205,872.9827
3716132549.292,101.921000003815,-86.483255,762.33993,-0.622755,873.000262
3716132549.324,101.953000068665,-88.516558,762.620538,-0.6403,872.684769
3716132549.353,101.982000350952,-86.483255,762.760815,-0.377169,873.105427
3716132549.383,102.012000083923,-81.061139,763.00638,0.482399,873.455939
3716132549.411,102.039999961853,-87.838804,762.410069,-0.429791,873.263173
3716132549.44,102.069000244141,-89.872067,762.953763,-0.289456,872.667207
3716132549.472,102.10100030899,-85.127706,763.146657,0.166639,873.122989
3716132549.502,102.131000041962,-83.772197,762.971284,0.131555,872.9827
3716132549.532,102.16100025177,-78.350081,762.690677,-0.043864,873.385795
3716132549.563,102.192000389099,-87.838804,762.953763,0.096471,873.315756
3716132549.591,102.220000267029,-89.194313,762.725772,1.131458,872.895098
3716132549.622,102.251000404358,-83.772197,762.988806,0.008759,873.158009
3716132549.651,102.280000209808,-82.416648,763.09404,0.078926,873.333318
3716132549.682,102.311000347137,-79.70559,763.129136,-0.289456,873.42092
3716132549.712,102.341000080109,-85.127706,762.690677,-0.307002,873.140446
3716132549.742,102.371000289917,-87.161009,762.725772,-0.48242,872.930118
3716132549.773,102.401999950409,-89.872067,763.199275,-0.271911,872.667207
3716132549.802,102.431000232697,-83.772197,762.883624,0.043843,873.175572
3716132549.834,102.463000297546,-86.483255,762.567921,-0.026325,873.280736
3716132549.88,102.509000301361,-86.483255,762.42759,-0.412253,873.490959
3716132549.908,102.537000179291,-88.516558,762.848528,-0.131576,872.9827
3716132549.937,102.565999984741,-86.483255,762.831007,0.201723,873.193028
3716132549.965,102.594000339508,-80.383384,762.971284,-0.219289,873.613686
3716132549.994,102.623000144958,-87.161009,762.585442,-0.429791,873.122989
3716132550.021,102.650000095367,-85.8055,762.813433,-0.184205,872.94768
3716132550.049,102.677999973297,-80.383384,762.848528,-0.236827,873.385795
3716132550.078,102.707000255585,-86.483255,762.480208,-0.043864,873.122989
3716132550.108,102.736999988556,-91.90537,762.567921,-0.32454,872.614625
3716132550.137,102.766000270844,-83.772197,762.725772,0.201723,872.94768
3716132550.166,102.795000076294,-81.738893,762.760815,0.324519,873.596123
3716132550.196,102.825000286102,-85.8055,762.725772,-0.114038,873.350775
3716132550.226,102.855000019073,-87.838804,762.988806,-1.026228,873.210591
3716132550.255,102.884000301361,-89.194313,762.497782,-0.219289,872.719789
3716132550.285,102.914000034332,-83.094442,762.77839,0.11401,873.368338
3716132550.312,102.940999984741,-85.8055,762.42759,-0.254373,873.403357
3716132550.341,102.970000267029,-89.194313,762.831007,-0.48242,872.965243
3716132550.37,102.999000072479,-84.449951,762.357452,-0.061409,872.965243
3716132550.401,103.030000209808,-83.094442,762.831007,0.201723,873.298193
3716132550.432,103.061000347137,-81.738893,762.602964,-0.254373,873.648705
3716132550.46,103.089000225067,-87.161009,762.374973,-0.078947,873.42092
3716132550.49,103.118999958038,-89.194313,762.760815,-0.429791,872.842516
3716132550.52,103.149000167847,-83.772197,763.146657,-0.412253,873.017825
3716132550.551,103.180000305176,-83.094442,763.164232,0.184184,873.245611
3716132550.583,103.212000370026,-79.70559,762.743294,-0.412253,873.403357
3716132550.615,103.243999958038,-86.483255,763.09404,0.131555,873.210591
3716132550.645,103.274000167847,-85.127706,762.234696,0.008759,873.017825
3716132550.675,103.304000377655,-89.872067,762.953763,-0.570133,872.94768
3716132550.705,103.334000110626,-81.738893,762.795911,-0.464875,873.122989
3716132550.737,103.366000175476,-84.449951,763.444839,-0.114038,873.228154
3716132550.768,103.397000312805,-81.738893,762.918667,0.043843,873.193028
3716132550.798,103.427000045776,-83.094442,762.971284,-0.201744,873.315756
3716132550.829,103.458000183105,-87.161009,763.023902,-0.429791,873.193028
3716132550.86,103.489000320435,-87.161009,763.058997,-0.517504,873.245611
3716132550.889,103.518000125885,-87.838804,762.743294,-0.605217,872.64975
3716132550.918,103.547000408173,-80.383384,763.058997,-0.078947,873.648705
3716132550.948,103.577000141144,-85.127706,762.532825,-0.061409,873.666268
3716132550.979,103.608000278473,-87.161009,762.883624,-0.16666,873.350775
3716132551.01,103.639000415802,-85.127706,762.813433,-0.184205,873.193028
3716132551.041,103.670000076294,-91.90537,763.041423,-0.061409,872.807496
3716132551.07,103.699000358582,-83.772197,763.181753,-0.149121,873.263173
3716132551.103,103.732000350952,-82.416648,762.918667,0.254352,873.122989
3716132551.133,103.762000083923,-83.772197,763.181753,0.026304,873.578666
3716132551.163,103.792000293732,-85.8055,762.515303,-0.149121,873.070407
3716132551.193,103.822000026703,-86.483255,762.515303,-0.32454,873.035282
3716132551.222,103.85100030899,-87.161009,762.813433,-0.412253,872.754914
3716132551.252,103.881000041962,-82.416648,762.883624,0.008759,873.070407
3716132551.282,103.91100025177,-81.061139,763.041423,0.166639,873.508522
3716132551.31,103.9390001297,-86.483255,762.357452,-0.517504,873.175572
3716132551.339,103.968000411987,-89.194313,763.181753,-0.570133,872.789934
3716132551.369,103.998000144959,-84.449951,763.216849,-0.078947,873.105427
3716132551.398,104.026999950409,-79.027835,762.725772,-0.359624,873.596123
3716132551.426,104.055000305176,-87.838804,762.602964,-0.552588,873.350775
3716132551.456,104.085000038147,-88.516558,762.638059,-0.359624,872.64975
3716132551.486,104.115000247955,-85.8055,763.462361,-0.570133,873.263173
3716132551.515,104.144000053406,-81.738893,762.988806,-0.00878,873.333318
3716132551.545,104.174000263214,-86.483255,762.550399,-0.499959,873.263173
3716132551.575,104.203999996185,-87.161009,762.953763,-0.535049,872.772371
3716132551.605,104.234000205994,-88.516558,763.216849,-0.429791,872.912661
3716132551.635,104.264000415802,-84.449951,763.076519,-0.00878,872.912661
3716132551.665,104.294000148773,-81.061139,763.041423,-0.16666,873.75387
3716132551.695,104.324000358582,-87.838804,762.77839,-0.605217,873.140446
3716132551.725,104.354000091553,-89.872067,762.725772,-0.622755,873.228154
3716132551.756,104.385000228882,-89.872067,763.041423,-0.394708,872.912661
3716132551.788,104.417000293732,-82.416648,763.058997,-0.517504,873.000262
3716132551.819,104.447999954224,-85.127706,763.304509,0.306974,873.070407
3716132551.852,104.481000423431,-81.738893,763.09404,-0.16666,873.385795
3716132551.883,104.512000083923,-81.738893,762.567921,0.570112,873.350775
3716132551.913,104.542000293732,-83.772197,763.076519,-0.429791,873.561104
3716132551.946,104.575000286102,-87.838804,762.77839,-0.622755,873.613686
3716132551.977,104.606000423431,-87.161009,762.831007,-0.605217,872.9827
3716132552.008,104.637000083923,-90.549861,762.988806,-0.307002,872.807496
3716132552.039,104.668000221252,-89.872067,763.129136,-0.377169,872.824953
3716132552.07,104.699000358582,-84.449951,763.339605,-0.254373,873.052845
3716132552.101,104.730000019073,-79.70559,762.743294,0.342064,873.368338
3716132552.133,104.762000083923,-80.383384,762.795911,0.061388,873.298193
3716132552.163,104.792000293732,-84.449951,762.813433,-0.201744,873.350775
3716132552.194,104.822999954224,-87.161009,762.831007,-0.114038,873.298193
3716132552.224,104.853000164032,-91.227616,762.655581,-0.16666,872.737352
3716132552.253,104.881999969482,-84.449951,763.339605,-0.412253,873.000262
3716132552.282,104.91100025177,-81.738893,762.988806,0.517483,873.368338
3716132552.312,104.940999984741,-86.483255,762.743294,0.11401,873.105427
3716132552.341,104.970000267029,-86.483255,762.831007,-0.236827,873.140446
3716132552.37,104.999000072479,-85.8055,763.023902,-0.412253,873.158009
3716132552.399,105.028000354767,-81.061139,763.181753,0.27189,873.526084
3716132552.427,105.056000232697,-86.483255,762.480208,-0.377169,873.455939
3716132552.458,105.087000370026,-89.194313,762.953763,-0.429791,872.94768
3716132552.487,105.116000175476,-86.483255,763.251892,-0.201744,873.052845
3716132552.516,105.144999980927,-82.416648,762.86605,0.184184,873.473502
3716132552.545,105.174000263214,-87.161009,762.690677,-0.043864,873.228154
3716132552.576,105.205000400543,-86.483255,762.831007,-0.236827,873.193028
3716132552.604,105.233000278473,-85.8055,763.374648,0.131555,873.175572
3716132552.633,105.262000083923,-82.416648,762.901146,-0.00878,873.403357
3716132552.665,105.294000148773,-80.383384,762.848528,-0.184205,873.736413
3716132552.696,105.325000286102,-85.127706,762.708198,0.324519,873.298193
3716132552.726,105.355000019074,-87.161009,762.462686,-0.16666,873.017825
3716132552.756,105.385000228882,-91.227616,762.901146,-0.061409,873.070407
3716132552.785,105.414000034332,-83.772197,763.216849,-0.412253,873.000262
3716132552.815,105.444000244141,-81.061139,762.760815,0.219268,873.42092
3716132552.845,105.473999977112,-86.483255,762.690677,-0.307002,873.613686
3716132552.876,105.505000114441,-85.8055,762.725772,-0.201744,873.298193
3716132552.906,105.535000324249,-90.549861,762.953763,-0.499959,873.000262
3716132552.936,105.56500005722,-82.416648,762.901146,-0.412253,873.122989
3716132552.965,105.594000339508,-81.738893,762.690677,0.166639,873.736413
3716132552.995,105.624000072479,-85.127706,762.673155,-0.377169,873.543541
3716132553.025,105.654000282288,-87.161009,762.620538,-0.535049,873.333318
3716132553.054,105.683000087738,-85.127706,763.304509,-0.236827,873.315756
3716132553.084,105.713000297546,-82.416648,763.199275,0.219268,873.228154
3716132553.115,105.743999958038,-81.738893,763.23437,0.078926,873.368338
3716132553.146,105.775000095367,-87.161009,762.953763,-0.219289,873.368338
3716132553.175,105.804000377655,-87.161009,762.988806,-0.184205,873.263173
3716132553.205,105.834000110626,-84.449951,763.111615,0.061388,873.105427
3716132553.233,105.861999988556,-83.094442,763.269466,0.464854,873.263173
3716132553.263,105.892000198364,-83.772197,762.901146,-0.447336,873.876597
3716132553.291,105.920000076294,-87.838804,762.813433,-0.149121,873.000262
3716132553.32,105.949000358582,-85.8055,763.023902,-0.605217,873.280736
3716132553.351,105.980000019073,-84.449951,763.023902,0.11401,873.263173
3716132553.379,106.00800037384,-80.383384,762.743294,-0.254373,873.683831
3716132553.41,106.039000034332,-87.838804,762.585442,-0.254373,873.175572
3716132553.438,106.067000389099,-87.161009,762.725772,-0.131576,872.64975
3716132553.469,106.098000049591,-83.094442,763.251892,-0.464875,873.210591
3716132553.502,106.131000041962,-84.449951,763.216849,-0.342085,872.895098
3716132553.531,106.160000324249,-81.061139,762.638059,-0.289456,873.824015
3716132553.559,106.188000202179,-87.161009,762.813433,-0.535049,873.105427
3716132553.588,106.217000007629,-91.227616,763.09404,0.236806,872.772371
3716132553.617,106.246000289917,-83.772197,763.129136,0.377148,873.122989
3716132553.647,106.276000022888,-84.449951,763.286988,-0.412253,873.613686
3716132553.677,106.306000232697,-85.8055,762.971284,-0.412253,873.490959
3716132553.706,106.335000038147,-91.227616,762.86605,-0.447336,872.877535
3716132553.734,106.363000392914,-85.127706,763.778064,-0.254373,873.385795
3716132553.765,106.394000053406,-82.416648,763.181753,-0.096492,873.438377
3716132553.797,106.426000118256,-85.8055,763.00638,-0.201744,873.350775
3716132553.824,106.453000068665,-90.549861,762.988806,-0.815719,873.315756
3716132553.854,106.483000278473,-84.449951,762.725772,-0.464875,873.140446
